"","X_key","Course.ID","EntityType","Name","Length..Hours.","Avg..User.Rating","Total.Enrollments","Total.Ratings","Organiser","Difficulty","Public.URL","uni"
"4244","sXyV_aZLEeiLXw4QLApQMg","sXyV_aZLEeiLXw4QLApQMg","COURSE","Serverless Machine Learning with Tensorflow on Google Cloud Platform en Français",17,4.75,79,4,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp-fr",FALSE
"4245","rUDAA-ShEemHfgqEl4_jig","rUDAA-ShEemHfgqEl4_jig","COURSE","Become a CBRS CPI at WISPAMERICA 2020",30,NA,9,0,"Google - Spectrum Sharing","Mixed","https://www.coursera.org/learn/google-cpi-wispa-classroom",FALSE
"4246","qKQR-6ZMEeipAg4L-e-Ezg","qKQR-6ZMEeipAg4L-e-Ezg","COURSE","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform auf Deutsch",14,NA,85,0,"Google Cloud","Intermediate","https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-de",FALSE
"4247","q7ZmXJXKEeivwgoseyZgKA","q7ZmXJXKEeivwgoseyZgKA","COURSE","Intro to TensorFlow 日本語版",12,3.625,93,8,"Google Cloud","Intermediate","https://www.coursera.org/learn/intro-tensorflow-jp",FALSE
"4248","ogqLhaZOEei7SwoHnjp4jA","ogqLhaZOEei7SwoHnjp4jA","COURSE","Building Resilient Streaming Systems on Google Cloud Platform auf Deutsch",17,NA,324,0,"Google Cloud","Intermediate","https://www.coursera.org/learn/building-resilient-streaming-systems-gcp-de",FALSE
"4254","dNiM2YjzEemoiA62n0CmxA","dNiM2YjzEemoiA62n0CmxA","COURSE","Preparing for the Google Cloud Professional Cloud Architect Exam em Português Brasileiro",6,5,50,2,"Google Cloud","Advanced","https://www.coursera.org/learn/preparing-cloud-professional-cloud-architect-exam-br",FALSE
"4255","TiVUjKWGEei3zwoGmBo8pg","TiVUjKWGEei3zwoGmBo8pg","COURSE","Essential Cloud Infrastructure: Foundation en Français",8,4.75,83,8,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-foundation-fr",FALSE
"4258","NFxSUaWMEeidiRKo7opZig","NFxSUaWMEeidiRKo7opZig","COURSE","Reliable Cloud Infrastructure: Design and Process em Português Brasileiro",11,5,37,5,"Google Cloud","Intermediate","https://www.coursera.org/learn/cloud-infrastructure-design-process-br",FALSE
"4268","vzoVwnftEemaMw6PLdwMkg","vzoVwnftEemaMw6PLdwMkg","COURSE","Achieving Advanced Insights with BigQuery 日本語版",11,NA,28,0,"Google Cloud","Beginner","https://www.coursera.org/learn/gcp-advanced-insights-bigquery-jp",FALSE
"4269","uAebznNoEemW1g5UhrLcxA","uAebznNoEemW1g5UhrLcxA","COURSE","Architecting with Google Kubernetes Engine: Workloads 日本語版",9,5,10,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-jp",FALSE
"4275","mfU4knftEemLag4c2c9Z4A","mfU4knftEemLag4c2c9Z4A","COURSE","Creating New BigQuery Datasets and Visualizing Insights 日本語版",13,NA,27,0,"Google Cloud","Beginner","https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights-jp",FALSE
"4280","bFT_-aJgEei77BJh40d1Qg","bFT_-aJgEei77BJh40d1Qg","COURSE","Art and Science of Machine Learning en Français",11,5,48,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/art-science-ml-fr",FALSE
"4281","aai7cV0oEeewNQp4A6gaEg","aai7cV0oEeewNQp4A6gaEg","COURSE","Capstone Value Creation through Innovation",22,2,205,2,"EIT Digital ","Intermediate","https://www.coursera.org/learn/capstone-value-creation-innovation",FALSE
"4282","YZ6UyqWLEeiECQr9tzDo4g","YZ6UyqWLEeiECQr9tzDo4g","COURSE","Elastic Cloud Infrastructure: Containers and Services em Português Brasileiro",4,5,34,8,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-containers-services-br",FALSE
"4285","TAtGgqZNEeiECQr9tzDo4g","TAtGgqZNEeiECQr9tzDo4g","COURSE","Serverless Data Analysis with Google BigQuery and Cloud Dataflow auf Deutsch",9,NA,48,0,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-de",FALSE
"4286","T-ZSSh6XEemBTgrS9PhpLA","T-ZSSh6XEemBTgrS9PhpLA","COURSE","Getting Started with Application Development 日本語版",6,4.46153846153846,171,13,"Google Cloud","Intermediate","https://www.coursera.org/learn/getting-started-app-development-jp",FALSE
"4288","Jz0hYKgjEemplAp2z-1EDA","Jz0hYKgjEemplAp2z-1EDA","COURSE","Architecting with Google Kubernetes Engine: Foundations en Español",9,5,30,3,"Google Cloud","Intermediate","https://www.coursera.org/learn/foundations-google-kubernetes-engine-gke-es",FALSE
"4289","In6GtaZNEei-Ig6IBTcCNA","In6GtaZNEei-Ig6IBTcCNA","COURSE","Serverless Data Analysis with Google BigQuery and Cloud Dataflow en Français",10,4.25,65,4,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-fr",FALSE
"4292","H9eCf6WJEeiL8hKwqznX5g","H9eCf6WJEeiL8hKwqznX5g","COURSE","Essential Cloud Infrastructure: Core Services em Português Brasileiro",11,4.90909090909091,50,11,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-core-services-br",FALSE
"4294","DyqaBqWKEei3zwoGmBo8pg","DyqaBqWKEei3zwoGmBo8pg","COURSE","Elastic Cloud Infrastructure: Scaling and Automation em Português Brasileiro",11,4.90909090909091,50,11,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-scaling-automation-br",FALSE
"4300","51cpl6WGEeitEhLVGC9j7A","51cpl6WGEeitEhLVGC9j7A","COURSE","Essential Cloud Infrastructure: Core Services en Français",10,4.5,70,4,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-core-services-fr",FALSE
"4301","4IaPepXJEeir-RIKs5gHUA","4IaPepXJEeir-RIKs5gHUA","COURSE","Intro to TensorFlow em Português Brasileiro",12,4.76470588235294,74,17,"Google Cloud","Intermediate","https://www.coursera.org/learn/intro-tensorflow-br",FALSE
"4302","2ZUrd6ZLEeis9hK3qadDqA","2ZUrd6ZLEeis9hK3qadDqA","COURSE","Serverless Machine Learning with Tensorflow on Google Cloud Platform auf Deutsch",20,5,51,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp-de",FALSE
"4308","xCvXJ6WJEeiLXw4QLApQMg","xCvXJ6WJEeiLXw4QLApQMg","COURSE","Elastic Cloud Infrastructure: Scaling and Automation auf Deutsch",8,5,49,2,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-scaling-automation-de",FALSE
"4310","rASUBG_yEei3VA5XIGna9A","rASUBG_yEei3VA5XIGna9A","COURSE","Launching into Machine Learning auf Deutsch",7,4,54,2,"Google Cloud","Intermediate","https://www.coursera.org/learn/launching-machine-learning-de",FALSE
"4311","pOTR8KWGEeipAg4L-e-Ezg","pOTR8KWGEeipAg4L-e-Ezg","COURSE","Essential Cloud Infrastructure: Foundation em Português Brasileiro",9,4.92307692307692,57,13,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-foundation-br",FALSE
"4314","lKAVlqWGEeiCoxKpzipawg","lKAVlqWGEeiCoxKpzipawg","COURSE","Essential Cloud Infrastructure: Foundation auf Deutsch",7,NA,61,0,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-foundation-de",FALSE
"4315","kFJO1a2bEemtSwo7WTibIg","kFJO1a2bEemtSwo7WTibIg","COURSE","Architecting with Google Kubernetes Engine: Production 日本語版",11,5,18,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-jp",FALSE
"4316","iLP_GHfuEemcwxKZhm8aUA","iLP_GHfuEemcwxKZhm8aUA","COURSE","Applying Machine Learning to your Data with GCP 日本語版",9,3,21,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/data-insights-gcp-apply-ml-jp",FALSE
"4317","dySIeLOWEemJihLgNzTCMA","dySIeLOWEemJihLgNzTCMA","COURSE","Introdução às Tecnologias Blockchain",14,NA,3,0,"INSEAD","Beginner","https://www.coursera.org/learn/introducao-tecnologias-blockchain",FALSE
"4318","dq8capXKEei3uw5cOOJnRg","dq8capXKEei3uw5cOOJnRg","COURSE","Intro to TensorFlow auf Deutsch",12,5,42,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/intro-tensorflow-de",FALSE
"4321","_pWInKWLEeiL8hKwqznX5g","_pWInKWLEeiL8hKwqznX5g","COURSE","Reliable Cloud Infrastructure: Design and Process auf Deutsch",13,4,51,2,"Google Cloud","Intermediate","https://www.coursera.org/learn/cloud-infrastructure-design-process-de",FALSE
"4322","_BIEVKWGEeiH3AqX3raR7A","_BIEVKWGEeiH3AqX3raR7A","COURSE","Essential Cloud Infrastructure: Core Services auf Deutsch",10,5,50,2,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-core-services-de",FALSE
"4323","ZdKMxaWJEeiLXw4QLApQMg","ZdKMxaWJEeiLXw4QLApQMg","COURSE","Elastic Cloud Infrastructure: Scaling and Automation en Français",9,5,56,3,"Google Cloud","Intermediate","https://www.coursera.org/learn/gcp-infrastructure-scaling-automation-fr",FALSE
"4324","MexarDV_EeWWBQrVFXqd1w","MexarDV_EeWWBQrVFXqd1w","COURSE","Foundations of Teaching for Learning Capstone: The Reflective Practitioner",9,4.28571428571429,224,14,"Commonwealth Education Trust","Mixed","https://www.coursera.org/learn/teaching-capstone",FALSE
"4325","Mbrcu6JgEeiPkArqHue-XA","Mbrcu6JgEeiPkArqHue-XA","COURSE","Art and Science of Machine Learning en Español",11,4.83333333333333,70,6,"Google Cloud","Intermediate","https://www.coursera.org/learn/art-science-ml-es",FALSE
"4330","CLT31pXKEeiQzApPTDulpA","CLT31pXKEeiQzApPTDulpA","COURSE","Intro to TensorFlow en Français",12,4,67,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/intro-tensorflow-fr",FALSE
"4331","5kN4I2_yEeiEIw61qAJ5Jg","5kN4I2_yEeiEIw61qAJ5Jg","COURSE","Launching into Machine Learning em Português Brasileiro",9,4.61538461538461,106,26,"Google Cloud","Intermediate","https://www.coursera.org/learn/launching-machine-learning-br",FALSE
"4333","0N6RUaJfEei77BJh40d1Qg","0N6RUaJfEei77BJh40d1Qg","COURSE","Feature Engineering auf Deutsch",6,NA,28,0,"Google Cloud","Intermediate","https://www.coursera.org/learn/feature-engineering-de",FALSE
"4336","zD_gVfEaEeWDBBIN2mLWjQ","zD_gVfEaEeWDBBIN2mLWjQ","COURSE","Drugs and the Brain",NA,4.52941176470588,20211,17,"Caltech","Mixed","https://www.coursera.org/learn/drugs-and-brain",FALSE
"4337","ylBpfAJTEeqAFw6MwpRLiw","ylBpfAJTEeqAFw6MwpRLiw","COURSE","Advanced Deployment Scenarios with TensorFlow",4,NA,879,0,"deeplearning.ai","Intermediate","https://www.coursera.org/learn/advanced-deployment-scenarios-tensorflow",FALSE
"4338","yBH016JgEeiPFxIYDKn9qg","yBH016JgEeiPFxIYDKn9qg","COURSE","Art and Science of Machine Learning 日本語版",9,4,63,5,"Google Cloud","Intermediate","https://www.coursera.org/learn/art-science-ml-jp",FALSE
"4339","xaVGp7OWEemklhJJx_iXlA","xaVGp7OWEemklhJJx_iXlA","COURSE","Transacionando na Blockchain",11,NA,1,0,"INSEAD","Intermediate","https://www.coursera.org/learn/transacionando-na-blockchain",FALSE
"4344","uM-DG6JfEeiy2Q7BSkinhg","uM-DG6JfEeiy2Q7BSkinhg","COURSE","Feature Engineering en Français",10,4,44,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/feature-engineering-fr",FALSE
"4346","tGljpbOXEemY7RKY_rX7LA","tGljpbOXEemY7RKY_rX7LA","COURSE","Análise de oportunidade de Blockchain",14,NA,1,0,"INSEAD","Intermediate","https://www.coursera.org/learn/analise-oportunidade-blockchain",FALSE
"4349","rO7rRJdAEeir-RIKs5gHUA","rO7rRJdAEeir-RIKs5gHUA","COURSE","Automated Reasoning: Symbolic Model Checking",13,NA,2,0,"EIT Digital ","Intermediate","https://www.coursera.org/learn/automated-reasoning-symbolic-model-checking",FALSE
"4352","pJ3XYkagEemxLA6xYs8f6A","pJ3XYkagEemxLA6xYs8f6A","COURSE","CBRS Professional Training",4,5,24,1,"Google - Spectrum Sharing","Beginner","https://www.coursera.org/learn/google-cbrs-professional-training",FALSE
"4356","ipHve6JgEei8QhIoLwyzGA","ipHve6JgEei8QhIoLwyzGA","COURSE","Art and Science of Machine Learning auf Deutsch",12,NA,32,0,"Google Cloud","Intermediate","https://www.coursera.org/learn/art-science-ml-de",FALSE
"4359","iB0inbJxEemE4w7J26sUcg","iB0inbJxEemE4w7J26sUcg","COURSE","Architecting with Google Kubernetes Engine: Workloads em Português Brasileiro",5,5,16,1,"Google Cloud","Intermediate","https://www.coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-br",FALSE
"4361","gvkCgKJfEei77BJh40d1Qg","gvkCgKJfEei77BJh40d1Qg","COURSE","Feature Engineering em Português Brasileiro",10,4.55555555555556,60,9,"Google Cloud","Intermediate","https://www.coursera.org/learn/feature-engineering-br",FALSE
"4368","ZcmsR7OXEemm_Q73ZYQOwA","ZcmsR7OXEemm_Q73ZYQOwA","COURSE","Blockchain e Negócios: Aplicativos e Implicações",14,NA,2,0,"INSEAD","Mixed","https://www.coursera.org/learn/blockchain-negocios",FALSE
"4371","U2VWB--bEem7Cw7a--m-Ig","U2VWB--bEem7Cw7a--m-Ig","COURSE","Creating Advanced Reports with SAS Visual Analytics",9,NA,51,0,"SAS","Intermediate","https://www.coursera.org/learn/advanced-reports-sas-va",FALSE
"4372","Tm_EqqgjEemQew7kk_Hmkg","Tm_EqqgjEemQew7kk_Hmkg","COURSE","Architecting with Google Kubernetes Engine: Foundations em Português Brasileiro",4,NA,12,0,"Google Cloud","Intermediate","https://www.coursera.org/learn/foundations-google-kubernetes-engine-gke-br",FALSE
"4374","RkJKGADIEeq6Cg7jgTU2Dw","RkJKGADIEeq6Cg7jgTU2Dw","COURSE","Data Pipelines with TensorFlow Data Services",13,NA,1160,0,"deeplearning.ai","Intermediate","https://www.coursera.org/learn/data-pipelines-tensorflow",FALSE
"4376","Q7sM11veEem-CQo4kH6lFA","Q7sM11veEem-CQo4kH6lFA","COURSE","Data Science Project: MATLAB for the Real World",NA,NA,375,0,"MathWorks","Intermediate","https://www.coursera.org/learn/matlab-capstone",FALSE
"4379","LfNWKFveEemqOw6G6WoJXg","LfNWKFveEemqOw6G6WoJXg","COURSE","Predictive Modeling and Machine Learning with MATLAB",NA,NA,566,0,"MathWorks","Intermediate","https://www.coursera.org/learn/predictive-modeling-machine-learning",FALSE
"4381","KbAzfZkfEemG9Q7ob3lqoA","KbAzfZkfEemG9Q7ob3lqoA","COURSE","AI Capstone Project with Deep Learning",17,3.90909090909091,1051,22,"IBM","Advanced","https://www.coursera.org/learn/ai-deep-learning-capstone",FALSE
"4382","K2Ns8esJEemSygq9dtZBMw","K2Ns8esJEemSygq9dtZBMw","COURSE","Automating Real-World Tasks with Python",4,NA,6,0,"Google","Beginner","https://www.coursera.org/learn/automating-real-world-tasks-python",FALSE
"4391","EG0zX1veEemnlhJQeL1nOg","EG0zX1veEemnlhJQeL1nOg","COURSE","Data Processing and Feature Engineering with MATLAB",21,NA,761,0,"MathWorks","Intermediate","https://www.coursera.org/learn/feature-engineering-matlab",FALSE
"4392","D3SOzp_qEeeVNQoXzORFvg","D3SOzp_qEeeVNQoXzORFvg","COURSE","Big Data Services: Capstone Project",5,NA,1073,0,"Yandex","Advanced","https://www.coursera.org/learn/big-data-services",FALSE
"4398","4uaWwKWLEei7SwoHnjp4jA","4uaWwKWLEei7SwoHnjp4jA","COURSE","Reliable Cloud Infrastructure: Design and Process en Français",10,3.75,49,4,"Google Cloud","Intermediate","https://www.coursera.org/learn/cloud-infrastructure-design-process-fr",FALSE
"4401","3JtsGK2bEemtSwo7WTibIg","3JtsGK2bEemtSwo7WTibIg","COURSE","Architecting with Google Kubernetes Engine: Production em Português Brasileiro",4,NA,11,0,"Google Cloud","Intermediate","https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-br",FALSE
"4402","2wbw9dsHEemZYA6RFvxeDg","2wbw9dsHEemZYA6RFvxeDg","COURSE","Cloud Computing Basics (Cloud 101)",12,NA,6,0,"LearnQuest","Beginner","https://www.coursera.org/learn/cloud-computing-basics",FALSE
"4405","-pvWs6JfEeiy2Q7BSkinhg","-pvWs6JfEeiy2Q7BSkinhg","COURSE","Feature Engineering 日本語版",14,4.16666666666667,66,6,"Google Cloud","Intermediate","https://www.coursera.org/learn/feature-engineering-jp",FALSE
