X_key,Course.ID,EntityType,Name,Length..Hours.,Avg..User.Rating,Total.Enrollments,Total.Ratings,Organiser,Difficulty,Public.URL
-t9AY2tmEea-Ig518XOG3Q,-t9AY2tmEea-Ig518XOG3Q,COURSE,Les transitions énergétique-écologiques dans les pays du Sud,26,4.809859154929577,8108,142,École normale supérieure,Intermediate,https://www.coursera.org/learn/transitions-energetiques-pays-du-sud
-OhCD5y-EeizghIFbOmg-g,-OhCD5y-EeizghIFbOmg-g,COURSE,Spacecraft Dynamics Capstone: Mars Mission,12,4.75,716,8,University of Colorado Boulder,Advanced,https://www.coursera.org/learn/capstone-mars-mission
wKSMzGObEeiNugquZebGCg,wKSMzGObEeiNugquZebGCg,COURSE,Nursing Informatics Leadership Theory and Practice,7,4.5,190,6,University of Minnesota,Beginner,https://www.coursera.org/learn/nursing-informatics-leaders
ugpNeo7_EeWrHRI1nVMcyw,ugpNeo7_EeWrHRI1nVMcyw,COURSE,Mi nueva empresa: los siguientes pasos,12,4.5,104,2,Universidad de los Andes,Beginner,https://www.coursera.org/learn/nueva-empresa
qgqGaFNVEeWa6BJVQBR2Qw,qgqGaFNVEeWa6BJVQBR2Qw,COURSE,电磁学下——恒磁场与时变电磁场,19,5,1788,14,Peking University,Mixed,https://www.coursera.org/learn/dianci-2
aylzFyNrEeadsBKew8xmjQ,aylzFyNrEeadsBKew8xmjQ,COURSE,商务英语课程:财经英语 Finance & Economics,18,4.75,1206,4,Arizona State University,Intermediate,https://www.coursera.org/learn/caijing-yingyu
Yhe55qTHEemXigoJbFPrIA,Yhe55qTHEemXigoJbFPrIA,COURSE,"Coding for Designers, Managers, & Entrepreneurs III",9,NA,84,0,University of Virginia,Beginner,https://www.coursera.org/learn/uva-coding-for-design-managers-3
U91KyvVIEeWXlhKbABJa6Q,U91KyvVIEeWXlhKbABJa6Q,COURSE,遗传学实验,17,5,1170,5,Peking University,Beginner,https://www.coursera.org/learn/genetic-lab
OF5avE4bEea4vhJIkIeSTQ,OF5avE4bEea4vhJIkIeSTQ,COURSE,《MBA论文写作指导》,30,5,636,1,University of Science and Technology of China,Intermediate,https://www.coursera.org/learn/mba-lunwen-xiezuo
Nc6DoPLhEeiLsQ7UWwj8jA,Nc6DoPLhEeiLsQ7UWwj8jA,COURSE,My Favorite Lectures @ HKUST,15,NA,146,0,The Hong Kong University of Science and Technology,Beginner,https://www.coursera.org/learn/my-favorite-lectures-hkust
N1SI4afrEeiJsQ7f0RYIuA,N1SI4afrEeiJsQ7f0RYIuA,COURSE,Tecnología musical con software libre: Proyecto final,8,NA,100,0,Universidad Nacional Autónoma de México,Intermediate,https://www.coursera.org/learn/tecnologia-musical-proyecto
K4k7hHM6Eea5bg4N7TY6MQ,K4k7hHM6Eea5bg4N7TY6MQ,COURSE,Физика тяжелых ионов,15,NA,594,0,National Research Nuclear University MEPhI,Mixed,https://www.coursera.org/learn/physics-of-heavy-ions
JqoWaYTrEeWRYRLoE9jCoQ,JqoWaYTrEeWRYRLoE9jCoQ,COURSE,التقانة والمستشعرات النانوية - الجزء الثاني,15,5,450,2,Technion - Israel Institute of Technology,Mixed,https://www.coursera.org/learn/taknulujia-alnnanu2
JFjSEGj_EeiOiBLbdFBodg,JFjSEGj_EeiOiBLbdFBodg,COURSE,How Google does Machine Learning auf Deutsch,8,4.25,194,4,Google Cloud,Intermediate,https://www.coursera.org/learn/google-machine-learning-de
H4BoRfZ6EeW_Fg5kRHBRWw,H4BoRfZ6EeW_Fg5kRHBRWw,COURSE,Marketing Strategy Capstone Project,15,4.516129032258065,307,31,IE Business School,Beginner,https://www.coursera.org/learn/marketing-project
C1tAHVTXEeaolg7znMDTWQ,C1tAHVTXEeaolg7znMDTWQ,COURSE,Recommender Systems Capstone,8,3.882352941176471,309,17,University of Minnesota,Mixed,https://www.coursera.org/learn/recommeder-systems-capstone
8_PaE_K_EeiLSg5ne7arXg,8_PaE_K_EeiLSg5ne7arXg,COURSE,Data Structures and Algorithms (IV),19,NA,22,0,Tsinghua University,Intermediate,https://www.coursera.org/learn/data-structures-algorithms-4
2wEt_6TtEeW55wpLX5AfmQ,2wEt_6TtEeW55wpLX5AfmQ,COURSE,Implementación del Marketing Mix Proyecto Capstone,15,4.916666666666667,129,12,IE Business School,Mixed,https://www.coursera.org/learn/proyecto-capstone-ie
1HNDDnNnEem3JxLI6X86NA,1HNDDnNnEem3JxLI6X86NA,COURSE,Architecting with Google Kubernetes Engine: Foundations 日本語版,6,1,43,1,Google Cloud,Intermediate,https://www.coursera.org/learn/foundations-google-kubernetes-engine-gke-jp
yKnMgBymEeiXTQ7bWgCdtg,yKnMgBymEeiXTQ7bWgCdtg,COURSE,"Augmented Reality, Virtual Reality, and Mixed Reality: Opportunities and Issues Teach-Out",3,4.375,2435,8,University of Michigan,Beginner,https://www.coursera.org/learn/augmented-reality-virtual-reality-mixed-reality
ueU5aGSZEeaihxILHId6HQ,ueU5aGSZEeaihxILHId6HQ,COURSE,Competitive Strategy and Organization Design Project,12,4.142857142857143,206,7,Ludwig-Maximilians-Universität München (LMU),Mixed,https://www.coursera.org/learn/organization-strategy-project
lcgvOx6XEemQ6w6lW7pIFA,lcgvOx6XEemQ6w6lW7pIFA,COURSE,"Application Deployment, Debug, Performance 日本語版",8,4.411764705882353,232,34,Google Cloud,Intermediate,https://www.coursera.org/learn/app-deployment-debugging-performance-jp
lAGmYTKVEeWgIQ7IEhB31Q,lAGmYTKVEeWgIQ7IEhB31Q,COURSE,抗菌药与超级细菌 －－天使与魔鬼的博弈,19,4.684210526315789,1180,19,Fudan University,Mixed,https://www.coursera.org/learn/kangjunyao-chaojixijun
bhe4HGOlEeWLAgpGjz1Btw,bhe4HGOlEeWLAgpGjz1Btw,COURSE,"Creatividad, diseño e innovación: Técnicas y herramientas - Proyecto Final",8,4.739130434782608,263,23,"Arizona State University, Universidad Nacional Autónoma de México",Intermediate,https://www.coursera.org/learn/creatividad-proyecto-final
_DfF13XYEemqoArotpdrqg,_DfF13XYEemqoArotpdrqg,COURSE,Essential Cloud Infrastructure: Core Services dalam bahasa Indonesia,14,4.914285714285715,268,70,Google Cloud,Intermediate,https://www.coursera.org/learn/essential-cloud-infrastructure-core-services-id
XwMfpggtEeeIbxIwEXsqPA,XwMfpggtEeeIbxIwEXsqPA,COURSE,宇宙之旅：展现生命 (Journey of the Universe: The Unfolding of Life),17,4,450,1,Yale University,Mixed,https://www.coursera.org/learn/yuzhou-zhi-lu
XIpV9KJgEeiG9goIBchJPA,XIpV9KJgEeiG9goIBchJPA,COURSE,Art and Science of Machine Learning em Português Brasileiro,10,4.625,66,8,Google Cloud,Intermediate,https://www.coursera.org/learn/art-science-ml-br
W2o5gqZREeiRuw7EBWN-vA,W2o5gqZREeiRuw7EBWN-vA,COURSE,Google Cloud Platform Big Data and Machine Learning Fundamentals auf Deutsch,18,4,212,2,Google Cloud,Intermediate,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-de
UqihlnNbEeaudA5QhlNglQ,UqihlnNbEeaudA5QhlNglQ,COURSE,Коммерциализация технологий в промышленном комплексе,19,3.75,802,4,National Research Nuclear University MEPhI,Beginner,https://www.coursera.org/learn/commercialization-of-technology
T7jCdbeUEea7HhLAXRS5cg,T7jCdbeUEea7HhLAXRS5cg,COURSE,Social Science Approaches to the Study of Chinese Society Part 2,12,4.4,850,10,The Hong Kong University of Science and Technology,Beginner,https://www.coursera.org/learn/social-science-research-chinese-society
Qjj3KjrWEeWO-Qq6rEZAow,Qjj3KjrWEeWO-Qq6rEZAow,COURSE,Service Transformed: Lessons in U.S. Veteran Centered Care,16,4.272727272727272,1044,11,University of Michigan,Mixed,https://www.coursera.org/learn/va-health-care
QWB9ASx7EeWGvAojQA48rw,QWB9ASx7EeWGvAojQA48rw,COURSE,Gameplay en videojuegos,9,4.166666666666667,4012,84,Universitat Autònoma de Barcelona,Mixed,https://www.coursera.org/learn/videojuegos-play
LpmCXCcqEeW6YBLN1oULHQ,LpmCXCcqEeW6YBLN1oULHQ,COURSE,The Sun and the Total Eclipse of August 2017,9,4.625,4221,56,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/eclipse
LBHNsmi6EeihFRJWlk3SfA,LBHNsmi6EeihFRJWlk3SfA,COURSE,Health and healthcare in transition: dilemmas of governance,27,5,350,4,National Research Tomsk State University,Beginner,https://www.coursera.org/learn/health-dilemmas-of-governance
KuL4QMbGEeWQSAqHNmfP4Q,KuL4QMbGEeWQSAqHNmfP4Q,COURSE,The Fundamentals of Computing Capstone Exam,4,4.8125,757,96,Rice University,Intermediate,https://www.coursera.org/learn/fundamentals-of-computing-capstone
JI74gj2OEeiKVg4IR2O0rg,JI74gj2OEeiKVg4IR2O0rg,COURSE,Человеческий фактор в разработке корпоративных систем,18,4.5,375,2,National Research Nuclear University MEPhI,Mixed,https://www.coursera.org/learn/chelovecheskiy-faktor-razrabotke-korporativnykh-sistem
EVBf7e-bEemjIRKsAX_xWg,EVBf7e-bEemjIRKsAX_xWg,COURSE,Data Analysis and Reporting in SAS Visual Analytics,9,5,76,1,SAS,Mixed,https://www.coursera.org/learn/data-analysis-reporting-sas-va
8Z78nUQREeabNQ5k0FBNlQ,8Z78nUQREeabNQ5k0FBNlQ,COURSE,Методологии антикризисного жизненного цикла корпоративных систем,11,4.636363636363637,921,11,National Research Nuclear University MEPhI,Mixed,https://www.coursera.org/learn/korporativnye-antikrizisnye-methodology
7vaR5WHIEei16BIJfVb6WA,7vaR5WHIEei16BIJfVb6WA,COURSE,Leadership in Interprofessional Informatics,12,4.5,147,2,University of Minnesota,Intermediate,https://www.coursera.org/learn/leadership-interprofessional-informatics
6eR54Y_nEeWF6gpQJiw6hQ,6eR54Y_nEeWF6gpQJiw6hQ,COURSE,创新思维,10,4.583333333333333,2412,24,University of Science and Technology of China,Mixed,https://www.coursera.org/learn/chuangxin-siwei
2s4Z7aZOEeis9hK3qadDqA,2s4Z7aZOEeis9hK3qadDqA,COURSE,Building Resilient Streaming Systems on Google Cloud Platform en Español,9,4.909090909090909,44,11,Google Cloud,Intermediate,https://www.coursera.org/learn/building-resilient-streaming-systems-gcp-es
0TuHQB5_EemQ6w6lW7pIFA,0TuHQB5_EemQ6w6lW7pIFA,COURSE,Preparing for the Google Cloud Professional Data Engineer Exam en Español,4,NA,65,0,Google Cloud,Advanced,https://www.coursera.org/learn/preparing-cloud-professional-data-engineer-exam-es
z-Ezh6UFEeWGbRLK1bnBqw,z-Ezh6UFEeWGbRLK1bnBqw,COURSE,Preparing for the AP Physics 1 Exam,26,4.305555555555555,6766,36,University of Houston System,Mixed,https://www.coursera.org/learn/ap-physics-1
yw2Ps8lUEem8mArV5RgwLA,yw2Ps8lUEem8mArV5RgwLA,COURSE,G Suite Security 日本語版,3,NA,13,0,Google Cloud,Beginner,https://www.coursera.org/learn/g-suite-security-jp
wVufXnXdEemr8A6er1Yf1A,wVufXnXdEemr8A6er1Yf1A,COURSE,Reliable Cloud Infrastructure: Design and Process dalam bahasa Indonesia,12,4.913793103448276,199,58,Google Cloud,Intermediate,https://www.coursera.org/learn/cloud-infrastructure-design-process-id
vlqxxqZMEeipAg4L-e-Ezg,vlqxxqZMEeipAg4L-e-Ezg,COURSE,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform em Português Brasileiro,12,4.6,68,10,Google Cloud,Intermediate,https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-br
qmqgsOHQEeWLHw5Kc9wFbw,qmqgsOHQEeWLHw5Kc9wFbw,COURSE,Технология ведения международных переговоров,25,NA,12,0,Moscow State Institute of International Relations (MGIMO),Beginner,https://www.coursera.org/learn/tekhnologiya-vedeniya-mezhdunarodnykh-peregovorov
qZaU7mj-Eei4Pg6SI1yUEA,qZaU7mj-Eei4Pg6SI1yUEA,COURSE,How Google does Machine Learning en Français,10,4.5,305,4,Google Cloud,Intermediate,https://www.coursera.org/learn/google-machine-learning-fr
qYOcUaZMEeiLXw4QLApQMg,qYOcUaZMEeiLXw4QLApQMg,COURSE,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform 日本語版,11,4.833333333333333,225,18,Google Cloud,Intermediate,https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-jp
obblkCSBEemmngrmH4Mypg,obblkCSBEemmngrmH4Mypg,COURSE,Cómo entrenar a tus electrones 3: Aplicaciones interesantes,10,5,218,1,Pontificia Universidad Católica de Chile,Beginner,https://www.coursera.org/learn/entrenar-electrones-aplicaciones-electronica
lwSmUR6XEem8oQq42thpCA,lwSmUR6XEem8oQq42thpCA,COURSE,Securing and Integrating Components of your Application 日本語版,13,4.263157894736842,177,19,Google Cloud,Intermediate,https://www.coursera.org/learn/securing-integrating-components-app-jp
ltp8oW_yEeig5gq8RRNtIg,ltp8oW_yEeig5gq8RRNtIg,COURSE,Launching into Machine Learning en Español,10,4.612903225806452,161,31,Google Cloud,Intermediate,https://www.coursera.org/learn/launching-machine-learning-es
kAa6kaZOEeipIQrH-_6yOA,kAa6kaZOEeipIQrH-_6yOA,COURSE,Building Resilient Streaming Systems on Google Cloud Platform en Français,16,5,86,1,Google Cloud,Intermediate,https://www.coursera.org/learn/building-resilient-streaming-systems-gcp-fr
jItsDHXSEem4eA48L9wJiA,jItsDHXSEem4eA48L9wJiA,COURSE,Essential Cloud Infrastructure: Foundation dalam bahasa Indonesia,12,4.945945945945946,325,111,Google Cloud,Intermediate,https://www.coursera.org/learn/essential-cloud-infrastructure-foundation-id
gttJnUtZEeW4rRLEP0z9Bw,gttJnUtZEeW4rRLEP0z9Bw,COURSE,Assessing Achievement with the ELL in Mind,12,4.575757575757576,3164,66,Arizona State University,Mixed,https://www.coursera.org/learn/ell-assessment
dWV6p3ftEemcwxKZhm8aUA,dWV6p3ftEemcwxKZhm8aUA,COURSE,Exploring ​and ​Preparing ​your ​Data with BigQuery 日本語版,8,5,45,1,Google Cloud,Beginner,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery-jp
d1xy0xUTEemsUw7BhxTEcg,d1xy0xUTEemsUw7BhxTEcg,COURSE,idea 2 IMPACT: An Introduction to Translating Assistive Health Technologies and Other Products,17,NA,44,0,University of Pittsburgh,Intermediate,https://www.coursera.org/learn/idea-2-impact
ahJY96ZNEei-Ig6IBTcCNA,ahJY96ZNEei-Ig6IBTcCNA,COURSE,Serverless Data Analysis with Google BigQuery and Cloud Dataflow 日本語版,10,4.368421052631579,219,19,Google Cloud,Intermediate,https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-jp
Yn8LBRZeEeib9w5QntJuLA,Yn8LBRZeEeib9w5QntJuLA,COURSE,Unity Services Implementation,15,3.8,829,5,Unity,Advanced,https://www.coursera.org/learn/unity-services-implementation
Yjw2t6JlEeiB9QpgfrraUA,Yjw2t6JlEeiB9QpgfrraUA,COURSE,Fornire un feedback utile (Giving Helpful Feedback),8,4.636363636363637,232,11,University of Colorado Boulder,Mixed,https://www.coursera.org/learn/feedback-it
WuPvFI_oEeW2aQ7olstw0Q,WuPvFI_oEeW2aQ7olstw0Q,COURSE,高效协作,10,4,1078,8,University of Science and Technology of China,Mixed,https://www.coursera.org/learn/gaoxiao-xiezuo
VaOECU2EEeaENRLP_uO26w,VaOECU2EEeaENRLP_uO26w,COURSE,Proyecto capstone estrategia de marketing,14,4.888888888888889,79,9,IE Business School,Beginner,https://www.coursera.org/learn/capstone-estrategia
VOh9VY30Eemy8BJY1bt4Jg,VOh9VY30Eemy8BJY1bt4Jg,COURSE,ÉCHELLE RACE: Dépistage préhospitalier de l’AVC impliquant une occlusion de gros vaisseaux cérébraux,4,5,76,3,Universitat de Barcelona,Intermediate,https://www.coursera.org/learn/prestorace-fr
Ubg5m6GeEeSoeSIAC0cUQw,Ubg5m6GeEeSoeSIAC0cUQw,COURSE,系统平台与计算环境,17,3.655172413793104,5535,29,Xi'an Jiaotong University,Mixed,https://www.coursera.org/learn/jisuanji-wangluo
TCVXeIE6EeWJSwoTsapXpQ,TCVXeIE6EeWJSwoTsapXpQ,COURSE,International Marketing & Cross Industry Growth Capstone Project,10,4.6,177,15,Yonsei University,Intermediate,https://www.coursera.org/learn/international-vertical-marketing-capstone-project
PuXWTw3PEeabcArTdRgM4Q,PuXWTw3PEeabcArTdRgM4Q,COURSE,Valuation and Financial Analysis For Startups Capstone,13,3.75,61,4,Yonsei University,Beginner,https://www.coursera.org/learn/valuation-for-startups-project
JCuEgHXbEemytwpxUXSvxA,JCuEgHXbEemytwpxUXSvxA,COURSE,Elastic Cloud Infrastructure: Scaling and Automation dalam bahasa Indonesia,12,4.903846153846154,223,52,Google Cloud,Intermediate,https://www.coursera.org/learn/elastic-cloud-infrastructure-scaling-automation-id
HLiNdqfrEei_8Qri34lJ7A,HLiNdqfrEei_8Qri34lJ7A,COURSE,Perspectivas de música colaborativa,13,5,107,1,Universidad Nacional Autónoma de México,Intermediate,https://www.coursera.org/learn/perspectivas-musica-colaborativa
HKpUSqZMEeiH3AqX3raR7A,HKpUSqZMEeiH3AqX3raR7A,COURSE,Serverless Machine Learning with Tensorflow on Google Cloud Platform em Português Brasileiro,18,4.666666666666667,61,9,Google Cloud,Intermediate,https://www.coursera.org/learn/serverless-machine-learning-gcp-br
DaNVXEtGEeWpQA4vMed_oQ,DaNVXEtGEeWpQA4vMed_oQ,COURSE,全球卫生导论,15,4.5,534,6,Fudan University,Beginner,https://www.coursera.org/learn/quanqiu-weisheng
77ztW8kLEem39RJQBK97pA,77ztW8kLEem39RJQBK97pA,COURSE,Project: Data Analysis in R with dplyr,4,4.8,101,5,Rhyme,Beginner,https://www.coursera.org/learn/introduction-to-dplyr
3n8vZJ0SEemvcwrpxRc4pg,3n8vZJ0SEemvcwrpxRc4pg,COURSE,Getting Started with Google Kubernetes Engine 日本語版,10,4,60,2,Google Cloud,Intermediate,https://www.coursera.org/learn/google-kubernetes-engine-jp
2RG5IA4uEeWPhwrBf2tcNQ,2RG5IA4uEeWPhwrBf2tcNQ,COURSE,CAD/BIM技術與應用專項課程（CAD/BIM Specialization),29,5,582,2,National Taiwan University,Mixed,https://www.coursera.org/learn/cad-bim-shiwu
xYga-IyQEeeypArJuorftg,xYga-IyQEeeypArJuorftg,COURSE,東亞儒家：人文精神二(East Asian Confucianisms: Humanism (2)),23,4,351,1,National Taiwan University,Intermediate,https://www.coursera.org/learn/east-asian-confucianisms-humanism2
uy2HGa2bEemWpBIye3A_kg,uy2HGa2bEemWpBIye3A_kg,COURSE,Architecting with Google Kubernetes Engine: Production en Español,6,5,18,2,Google Cloud,Intermediate,https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production-es
t6IDhdTcEeW_sQqlOUlMew,t6IDhdTcEeW_sQqlOUlMew,COURSE,Virtual Teacher Final Project,4,4.5,345,26,"University of California, Irvine",Beginner,https://www.coursera.org/learn/virtual-teacher-capstone
qPDi7l7EEeicWQ5oPtpuAA,qPDi7l7EEeicWQ5oPtpuAA,COURSE,Nursing Informatics Leaders,7,4.444444444444445,194,9,University of Minnesota,Beginner,https://www.coursera.org/learn/health-informatics-leadership
ow0AdTeOEeWnxw5wP_KHTw,ow0AdTeOEeWnxw5wP_KHTw,COURSE,Capstone:  Create Value from Open Data,10,3.870967741935484,428,31,ESSEC Business School,Mixed,https://www.coursera.org/learn/strategic-business-analytics-capstone
nnVxd_DjEemB_Q7YXIeE6g,nnVxd_DjEemB_Q7YXIeE6g,COURSE,Privacy Law and HIPAA,10,5,57,1,University of Pennsylvania,Mixed,https://www.coursera.org/learn/privacy-law-hipaa
jvbebe2aEei-9xJAr2ZhBg,jvbebe2aEei-9xJAr2ZhBg,COURSE,Outbreaks and Epidemics,9,5,8,1,Johns Hopkins University,Beginner,https://www.coursera.org/learn/outbreaks-epidemics
j6nEP9s3EeWrwgqR7TTqGQ,j6nEP9s3EeWrwgqR7TTqGQ,COURSE,Controle de Sistemas no Plano-s,18,4.761194029850746,2904,67,Instituto Tecnológico de Aeronáutica,Intermediate,https://www.coursera.org/learn/controle-s
hxWs3o_nEeWrHRI1nVMcyw,hxWs3o_nEeWrHRI1nVMcyw,COURSE,信息社会的机遇和挑战,8,4.518518518518518,1704,54,University of Science and Technology of China,Mixed,https://www.coursera.org/learn/xinxi-shehui
gLi5InyKEeexIwq208q7qA,gLi5InyKEeexIwq208q7qA,COURSE,Учительський коучинг: сприяння розвитку сталих змін,13,5,377,2,Match Teacher Residency,Mixed,https://www.coursera.org/learn/uchytelskyy-kouchynh
fzRQmhnoEeW9dA4X94-nLQ,fzRQmhnoEeW9dA4X94-nLQ,COURSE,Como criar aplicativos com múltiplas telas para iPhone e iPad,17,4.296296296296297,2648,54,Universidade Estadual de Campinas,Mixed,https://www.coursera.org/learn/multiplas-telas-iphone
fbK4gaZMEeiuigqo2O4RrA,fbK4gaZMEeiuigqo2O4RrA,COURSE,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform en Français,13,4.5,56,2,Google Cloud,Intermediate,https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-fr
chbYiFi6EeanyBKGDR8K4Q,chbYiFi6EeanyBKGDR8K4Q,COURSE,Culture-Driven Team Building Capstone,11,4.5,148,8,University of Pennsylvania,Beginner,https://www.coursera.org/learn/team-building-capstone
_D2Jt7WpEeWkwBIgnN7tuw,_D2Jt7WpEeWkwBIgnN7tuw,COURSE,Proyecto final sobre negociación para un mejor clima laboral,11,4.526315789473684,142,19,Universidad Nacional Autónoma de México,Mixed,https://www.coursera.org/learn/proyecto-negociacion
ZvNcr8ZpEeevBgrtGr03Wg,ZvNcr8ZpEeevBgrtGr03Wg,COURSE,Capstone Course: Start Up Your Fintech Future,11,NA,50,0,University of Cape Town,Beginner,https://www.coursera.org/learn/startup-fintech-capstone
UCBrJjb0EeWw6g4yTrGrVQ,UCBrJjb0EeWw6g4yTrGrVQ,COURSE,Data Analysis and Interpretation Capstone,10,4.620689655172414,439,29,Wesleyan University,Mixed,https://www.coursera.org/learn/data-analysis-capstone
QgTUKOUUEemxcA6MYUxOhg,QgTUKOUUEemxcA6MYUxOhg,COURSE,"Performing Network, Path, and Text Analyses in SAS Visual Analytics",5,NA,63,0,SAS,Intermediate,https://www.coursera.org/learn/network-path-text-analyses-sas-va
MxisxCo8EemI7w6DyJsmOg,MxisxCo8EemI7w6DyJsmOg,COURSE,Surveillance Systems: The Building Blocks,9,NA,11,0,Johns Hopkins University,Beginner,https://www.coursera.org/learn/epidemiology-surveillance-systems
